parent_code,src,res_code,res_desc,res_unit,coef,price
37.16.071,CDHU,P.23.000.043252,"Sistema de barramento blindado de 100 a 2000 A, trifásico, barra de cobre, composto por: calha condutora trifásica com neutro 100%, igual ou superior a 630 V (Ui), para uso interno; ref. Beghin, Helzin ou equivalente",Axm,1,15.0
38.07.310,CDHU,B.01.000.010115,Eletricista,H,0.25,15.0
38.07.310,CDHU,B.01.000.010116,Ajudante eletricista,H,0.25,15.0
38.07.310,CDHU,P.04.000.049470,Perfilado perfurado 38 x 76 mm em chapa 14 pré-zincada,M,1.25,15.0
38.12.086,CDHU,B.01.000.010115,Eletricista,H,0.3,15.0
38.12.086,CDHU,B.01.000.010116,Ajudante eletricista,H,0.3,15.0
38.12.086,CDHU,P.04.000.065641,"Leito para cabos, tipo pesado, em aço galvanizado a fogo, de 300 x 100 mm, ref. Mopa ou equivalente",M,1.25,15.0
38.12.090,CDHU,B.01.000.010115,Eletricista,H,0.3,15.0
38.12.090,CDHU,B.01.000.010116,Ajudante eletricista,H,0.3,15.0
38.12.090,CDHU,P.04.000.065649,"Leito para cabos, tipo pesado, em aço galvanizado a fogo, de 400 x 100 mm, ref. 156-0400-F da Mopa ou equivalente",M,1.25,15.0
38.12.120,CDHU,B.01.000.010115,Eletricista,H,0.3,15.0
38.12.120,CDHU,B.01.000.010116,Ajudante eletricista,H,0.3,15.0
38.12.120,CDHU,P.04.000.065644,"Leito para cabos, tipo pesado, em aço galvanizado a fogo, de 500 x 100 mm, ref. 156-0500-Z Mopa ou equivalente",M,1.25,15.0
38.12.130,CDHU,B.01.000.010115,Eletricista,H,0.3,15.0
38.12.130,CDHU,B.01.000.010116,Ajudante eletricista,H,0.3,15.0
38.12.130,CDHU,P.04.000.065643,"Leito para cabos, tipo pesado, em aço galvanizado a fogo, de 800 x 100 mm, ref. 156-0800 Mopa ou equivalente",M,1.25,15.0
38.13.040,CDHU,B.01.000.010115,Eletricista,H,0.04,15.0
38.13.040,CDHU,B.01.000.010116,Ajudante eletricista,H,0.04,15.0
38.13.040,CDHU,P.03.000.042624,"Duto corrugado tipo Kanalex-KL, DN= 100mm",M,1.03,15.0
38.21.350,CDHU,B.01.000.010115,Eletricista,H,1,15.0
38.21.350,CDHU,B.01.000.010116,Ajudante eletricista,H,1,15.0
38.21.350,CDHU,P.04.000.062059,"Eletrocalha lisa galvanizada a fogo, 300x100mm",M,1.3,15.0
38.22.120,CDHU,B.01.000.010115,Eletricista,H,0.75,15.0
38.22.120,CDHU,B.01.000.010116,Ajudante eletricista,H,0.75,15.0
38.22.120,CDHU,P.04.000.062132,"Eletrocalha perfurada galvanizada a fogo, 150x100mm",M,1.3,15.0
38.22.130,CDHU,B.01.000.010115,Eletricista,H,0.75,15.0
38.22.130,CDHU,B.01.000.010116,Ajudante eletricista,H,0.75,15.0
38.22.130,CDHU,P.04.000.062133,"Eletrocalha perfurada galvanizada a fogo, 200x100mm",M,1.3,15.0
38.22.160,CDHU,B.01.000.010115,Eletricista,H,1,15.0
38.22.160,CDHU,B.01.000.010116,Ajudante eletricista,H,1,15.0
38.22.160,CDHU,P.04.000.062136,"Eletrocalha perfurada galvanizada a fogo, 400x100mm",M,1.3,15.0
39.06.084,CDHU,B.01.000.010115,Eletricista,H,0.6,15.0
39.06.084,CDHU,B.01.000.010116,Ajudante eletricista,H,1.8,15.0
39.06.084,CDHU,P.08.000.050190,"Cabo de cobre 120 mm², tensão de isolamento 8,7/15kV, isolação EPR 90°C",M,1.02,15.0
40.02.010,CDHU,B.01.000.010115,Eletricista,H,0.8,15.0
40.02.010,CDHU,B.01.000.010116,Ajudante eletricista,H,0.8,15.0
40.02.010,CDHU,P.13.000.045046,"Caixa de tomada 4"" x 4"" em alumínio para piso, com saída de 3/4"" ou 1"", ref. Tramontina, Stamplac, Olivo ou equivalente",UN,1,15.0
40.02.010,CDHU,P.13.000.045047,"Anel de regulagem 4"" x 4"" em alumínio para tomada de piso, ref. Tramontina, Stamplac, Olivo ou equivalente",UN,1,15.0
40.10.020,CDHU,B.01.000.010115,Eletricista,H,0.5,15.0
40.10.020,CDHU,B.01.000.010116,Ajudante eletricista,H,0.5,15.0
40.10.020,CDHU,P.29.000.042277,"Contator de potência 9 A - 2NA + 2NF; ref. LC1D09M7+LADN11 da Schneider, CWM9-22-30D23 da Weg ou equivalente",UN,1,15.0
41.10.500,CDHU,B.01.000.010115,Eletricista,H,0.5,15.0
41.10.500,CDHU,B.01.000.010139,Pedreiro,H,1.5,15.0
41.10.500,CDHU,B.01.000.010146,Servente,H,3,15.0
41.10.500,CDHU,B.02.000.020508,Cimento CPII-E-32 (sacos de 50 kg),KG,190.08,15.0
41.10.500,CDHU,B.04.000.020503,Areia média lavada (a granel caçamba fechada),M3,0.35,15.0
41.10.500,CDHU,B.05.000.020518,Pedra britada nº médios 1.2.3 e 4 (a granel),M3,0.48,15.0
41.10.500,CDHU,P.04.000.040119,"Poste telecônico reto em aço galvanizado a fogo, altura de 4 m, com base, chumbadores, porcas e arruelas",UN,1,15.0
41.10.500,CDHU,S.01.000.080125,"Betoneira reversível com carregador, capacidade de 320 litros, acionamento do motor combustão interna (diesel e gasolina) ou motor elétrico Alfa 320",H,0.29,15.0
41.10.500,CDHU,S.01.000.080351,Guindauto MUNCK M-640/18 com lança telescópica capacidade 3750 kg,H,0.45,15.0
41.11.703,CDHU,B.01.000.010115,Eletricista,H,0.5,15.0
41.11.703,CDHU,B.01.000.010116,Ajudante eletricista,H,1,15.0
41.11.703,CDHU,B.07.000.049501,"Fita isolante de 20 m, ref. 3M Scoth 33MR ou equivalente - uso especial",UN,0.01,15.0
41.11.703,CDHU,P.15.000.034127,"Luminária pública LED retangular para poste, 14.200 a 18.000 lm, IRC>=70, temperatura cor 5000K/6500K, eficiência mínima 120lm/W, IP>=66; ref. P-702-SPXL2508100 SpledLux, LPMI-120W Mepó Ilumina, 7017570 Ledvance, FLEDSS21-5K Fortlight ou equivalente",UN,1,15.0
41.11.703,CDHU,S.01.000.080351,Guindauto MUNCK M-640/18 com lança telescópica capacidade 3750 kg,H,0.5,15.0
41.11.721,CDHU,B.01.000.010115,Eletricista,H,0.5,15.0
41.11.721,CDHU,B.01.000.010116,Ajudante eletricista,H,1,15.0
41.11.721,CDHU,B.07.000.049501,"Fita isolante de 20 m, ref. 3M Scoth 33MR ou equivalente - uso especial",UN,0.01,15.0
41.11.721,CDHU,P.15.000.034129,"Luminária pública LED retangular para poste, 6250lm a 6674lm, eficiência mín.113 lm/W, IRC>=70, temperatura cor 5000/6500 K, IP>=54, ref. CLP-U60 da Conexled, TK SL-50 Ledstar, GL216 50 3C Glight, FLEDSS21-5K-50W Fortlight ou equivalente",UN,1,15.0
41.11.721,CDHU,S.01.000.080351,Guindauto MUNCK M-640/18 com lança telescópica capacidade 3750 kg,H,0.5,15.0
42.04.060,CDHU,B.01.000.010115,Eletricista,H,0.25,15.0
42.04.060,CDHU,B.01.000.010116,Ajudante eletricista,H,0.25,15.0
42.04.060,CDHU,P.19.000.042237,"Base para mastro em aço galvanizado de 2´, ref. PK 0505 da Paraklim ou equivalente",UN,1,15.0
42.05.220,CDHU,B.01.000.010115,Eletricista,H,0.25,15.0
42.05.220,CDHU,B.01.000.010116,Ajudante eletricista,H,0.25,15.0
42.05.220,CDHU,E.03.000.026726,"Parafuso com arruela e bucha S8 de 4,8 x 50 mm, tipo panela",UN,4,15.0
42.05.220,CDHU,P.19.000.042253,"Mastro para sinalizador de obstáculo de 1,50m x 3/4´",UN,1,15.0
42.05.580,CDHU,B.01.000.010115,Eletricista,H,0.25,15.0
42.05.580,CDHU,B.01.000.010116,Ajudante eletricista,H,0.25,15.0
42.05.580,CDHU,E.03.000.090616,"Parafuso sextavado em aço inoxidável de 1/4"" x 1 1/4""; ref. SXRI1/4X1.1/4A2 da Belenus, TEL5329 da Termotécnica ou equivalente",UN,1,15.0
42.05.580,CDHU,E.03.000.090617,"Arruela lisa em aço inoxidável de 1/4""; ref. 39136202 da Ciser, Inox 1/4"" da Aciole, AL3/16A4 da Veppel ou equivalente",UN,1,15.0
42.05.580,CDHU,E.03.000.090618,"Porca sextavada em aço inoxidável de 1/4"";  ref. Inox 1/4"" da Ciser, TEL5314 da Termotécnica, Inox 304 1/4"" da Walsywa ou equivalente",UN,1,15.0
42.05.580,CDHU,P.19.000.044322,"Terminal estanhado com 1 furo e 1 compressão - 35 mm², ref. TEC 5135 Termotécnica, Paraklin ou equivalente",UN,1,15.0
43.03.550,CDHU,B.01.000.010118,Encanador,H,1,15.0
43.03.550,CDHU,B.01.000.010119,Ajudante de encanador,H,2,15.0
43.03.550,CDHU,O.17.000.047613,"Reservatório térmico horizontal em aço inoxidável AISI 304, capacidade de 500 litros, ref. Max Inox da Soletrol ou equivalente",UN,1,15.0
43.10.110,CDHU,B.01.000.010115,Eletricista,H,2,15.0
43.10.110,CDHU,B.01.000.010116,Ajudante eletricista,H,4,15.0
43.10.110,CDHU,B.01.000.010118,Encanador,H,2,15.0
43.10.110,CDHU,B.01.000.010119,Ajudante de encanador,H,4,15.0
43.10.110,CDHU,E.03.000.026513,Chumbador Fischer Bolt diâmetro = 1/2´ e comprimento = 4´,UN,6,15.0
43.10.110,CDHU,P.11.000.090216,"Conjunto motor-bomba centrífuga, potência 5cv, ref. 5DM2-T Jacuzzi ou equivalente",UN,1,15.0
43.10.230,CDHU,B.01.000.010115,Eletricista,H,2,15.0
43.10.230,CDHU,B.01.000.010116,Ajudante eletricista,H,4,15.0
43.10.230,CDHU,B.01.000.010118,Encanador,H,2,15.0
43.10.230,CDHU,B.01.000.010119,Ajudante de encanador,H,4,15.0
43.10.230,CDHU,E.03.000.026513,Chumbador Fischer Bolt diâmetro = 1/2´ e comprimento = 4´,UN,4,15.0
43.10.230,CDHU,P.11.000.066544,"Motor-bomba centrífuga, ref. CD-6 Darka / 2DH 1 1/2T da Jacuzzi ou equivalente",UN,1,15.0
43.10.670,CDHU,B.01.000.010115,Eletricista,H,2,15.0
43.10.670,CDHU,B.01.000.010116,Ajudante eletricista,H,4,15.0
43.10.670,CDHU,B.01.000.010118,Encanador,H,2,15.0
43.10.670,CDHU,B.01.000.010119,Ajudante de encanador,H,4,15.0
43.10.670,CDHU,E.03.000.026513,Chumbador Fischer Bolt diâmetro = 1/2´ e comprimento = 4´,UN,4,15.0
43.10.670,CDHU,P.11.000.066622,"Conjunto motor-bomba (centrífuga), potência 0,5cv monoestágio, trifásica, Hman= 21 a 9 mca, Q= 2 a 8,3 m³/h; ref. nxdp2 da Mark Grundfos, Rudc ou equivalente",UN,1,15.0
43.10.780,CDHU,B.01.000.010115,Eletricista,H,2,15.0
43.10.780,CDHU,B.01.000.010116,Ajudante eletricista,H,4,15.0
43.10.780,CDHU,B.01.000.010118,Encanador,H,2,15.0
43.10.780,CDHU,B.01.000.010119,Ajudante de encanador,H,4,15.0
43.10.780,CDHU,E.03.000.026513,Chumbador Fischer Bolt diâmetro = 1/2´ e comprimento = 4´,UN,4,15.0
43.10.780,CDHU,O.05.000.066226,"Conjunto motor-bomba (centrífuga), potência 50cv, monoestágio, Hman= 61 a 81 mca, Q= 170 a 80 m³/h, ref. modelo Norm Bloc TH-65-200 Thebe, ou equivalente",UN,1,15.0
43.10.790,CDHU,B.01.000.010115,Eletricista,H,2,15.0
43.10.790,CDHU,B.01.000.010116,Ajudante eletricista,H,4,15.0
43.10.790,CDHU,B.01.000.010118,Encanador,H,2,15.0
43.10.790,CDHU,B.01.000.010119,Ajudante de encanador,H,4,15.0
43.10.790,CDHU,E.03.000.026513,Chumbador Fischer Bolt diâmetro = 1/2´ e comprimento = 4´,UN,4,15.0
43.10.790,CDHU,P.11.000.066627,"Conjunto motor-bomba (centrífuga), potência 1 cv multiestágio, trifásica, Hman= 15 a 30 mca, Q=6,5 a 4,2m³/h, ref. ME 1210 da Schneider ou equivalente",UN,1,15.0
43.20.200,CDHU,B.01.000.010115,Eletricista,H,0.5,15.0
43.20.200,CDHU,B.01.000.010116,Ajudante eletricista,H,0.5,15.0
43.20.200,CDHU,O.17.000.047608,"Controlador diferencial de temperatura digital, para sistema de aquecimento solar, versão 4; ref. 115/230 da Anasol ou equivalente",UN,1,15.0
44.02.200,CDHU,B.01.000.010111,Carpinteiro,H,1.5,15.0
44.02.200,CDHU,B.01.000.010112,Ajudante de carpinteiro,H,1.5,15.0
44.02.200,CDHU,B.01.000.010121,Ferreiro/armador,H,0.1,15.0
44.02.200,CDHU,B.01.000.010122,Ajudante de ferreiro,H,0.1,15.0
44.02.200,CDHU,B.01.000.010139,Pedreiro,H,2,15.0
44.02.200,CDHU,B.01.000.010146,Servente,H,3,15.0
44.02.200,CDHU,B.06.000.042302,"Tela em aço soldada nervurada CA-60, Q-61, diâmetro do fio = 3,4mm, espaçamento da malha = 15x15cm - (0,97 kg/m²)",M2,1.05,15.0
44.02.200,CDHU,C.04.000.020530,"Concreto usinado fck= 15 MPa, slump 5 ± 1cm",M3,0.05,15.0
44.02.200,CDHU,D.02.000.021014,"Sarrafo de cedrinho 2,5 x 5 cm",M,5,15.0
44.02.200,CDHU,D.03.000.021032,"Chapa compensada cola PVA resinada de 12mm (2,20 x 1,10)m",M2,0.33,15.0
44.02.200,CDHU,E.02.000.026760,Prego diversas bitolas (referência 18 x 27),KG,0.2,15.0
44.02.200,CDHU,E.18.000.036519,"Revestimento em aço inoxidável AISI304, liga18,8 em chapa 20 com espessura de 1mm, acabamento escovado - instalado",M2,1,15.0
44.02.200,CDHU,F.12.000.028008,Desmoldante para formas,L,0.1,15.0
44.06.300,CDHU,B.01.000.010118,Encanador,H,0.5,15.0
44.06.300,CDHU,B.01.000.010119,Ajudante de encanador,H,0.5,15.0
44.06.300,CDHU,B.02.000.037501,Massa plástica para mármore e granito,KG,0.5,15.0
44.06.300,CDHU,O.15.000.065606,"Cuba em aço inoxidável simples de 400x340x140mm, AISI 304, liga 18,8 e chapa 22",UN,1,15.0
44.06.330,CDHU,B.01.000.010118,Encanador,H,0.5,15.0
44.06.330,CDHU,B.01.000.010119,Ajudante de encanador,H,0.5,15.0
44.06.330,CDHU,B.02.000.037501,Massa plástica para mármore e granito,KG,0.5,15.0
44.06.330,CDHU,O.15.000.065666,Cuba de aço inoxidável simples de 500 x 400 x 400mm,UN,1,15.0
44.06.520,CDHU,B.01.000.010118,Encanador,H,0.5,15.0
44.06.520,CDHU,B.01.000.010119,Ajudante de encanador,H,0.5,15.0
44.06.520,CDHU,B.02.000.037501,Massa plástica para mármore e granito,KG,0.5,15.0
44.06.520,CDHU,S.05.000.065621,"Cuba em aço inoxidável simples de 600x500x400mm, AISI 304, liga 18,8 e chapa 22",UN,1,15.0
45.03.200,CDHU,B.01.000.010118,Encanador,H,0.75,15.0
45.03.200,CDHU,B.01.000.010119,Ajudante de encanador,H,0.75,15.0
45.03.200,CDHU,O.05.000.063517,"Filtro tipo cesto, corpo em ferro fundido para hidrômetro de 50mm (2´), flangeado",UN,1,15.0
46.01.020,CDHU,B.01.000.010118,Encanador,H,0.5,15.0
46.01.020,CDHU,B.01.000.010119,Ajudante de encanador,H,0.5,15.0
46.01.020,CDHU,B.09.000.069513,Adesivo para tubos PVC,KG,0.003,15.0
46.01.020,CDHU,J.01.000.038040,"Lixa d´água, ref. Norton n° 80, Aquaflex ou equivalente",UN,0.05,15.0
46.01.020,CDHU,O.02.000.062502,"Tubo de PVC rígido soldável marrom, DN= 25mm (3/4´)",M,1.5,15.0
46.01.020,CDHU,O.02.000.069514,Solução limpadora para PVC,L,0.004,15.0
46.01.030,CDHU,B.01.000.010118,Encanador,H,0.5,15.0
46.01.030,CDHU,B.01.000.010119,Ajudante de encanador,H,0.5,15.0
46.01.030,CDHU,B.09.000.069513,Adesivo para tubos PVC,KG,0.004,15.0
46.01.030,CDHU,J.01.000.038040,"Lixa d´água, ref. Norton n° 80, Aquaflex ou equivalente",UN,0.06,15.0
46.01.030,CDHU,O.02.000.062503,"Tubo de PVC rígido soldável marrom, DN= 32mm (1´)",M,1.5,15.0
46.01.030,CDHU,O.02.000.069514,Solução limpadora para PVC,L,0.0055,15.0
46.01.040,CDHU,B.01.000.010118,Encanador,H,0.5,15.0
46.01.040,CDHU,B.01.000.010119,Ajudante de encanador,H,0.5,15.0
46.01.040,CDHU,B.09.000.069513,Adesivo para tubos PVC,KG,0.005,15.0
46.01.040,CDHU,J.01.000.038040,"Lixa d´água, ref. Norton n° 80, Aquaflex ou equivalente",UN,0.07,15.0
46.01.040,CDHU,O.02.000.062504,"Tubo de PVC rígido soldável marrom, DN= 40mm (1 1/4´)",M,1.5,15.0
46.01.040,CDHU,O.02.000.069514,Solução limpadora para PVC,L,0.007,15.0
46.01.050,CDHU,B.01.000.010118,Encanador,H,0.6,15.0
46.01.050,CDHU,B.01.000.010119,Ajudante de encanador,H,0.6,15.0
46.01.050,CDHU,B.09.000.069513,Adesivo para tubos PVC,KG,0.0075,15.0
46.01.050,CDHU,J.01.000.038040,"Lixa d´água, ref. Norton n° 80, Aquaflex ou equivalente",UN,0.08,15.0
46.01.050,CDHU,O.02.000.062505,"Tubo de PVC rígido soldável marrom, DN= 50mm (1 1/2´)",M,1.4,15.0
46.01.050,CDHU,O.02.000.069514,Solução limpadora para PVC,L,0.011,15.0
46.01.060,CDHU,B.01.000.010118,Encanador,H,0.7,15.0
46.01.060,CDHU,B.01.000.010119,Ajudante de encanador,H,0.7,15.0
46.01.060,CDHU,B.09.000.069513,Adesivo para tubos PVC,KG,0.01,15.0
46.01.060,CDHU,J.01.000.038040,"Lixa d´água, ref. Norton n° 80, Aquaflex ou equivalente",UN,0.09,15.0
46.01.060,CDHU,O.02.000.062506,"Tubo de PVC rígido soldável marrom, DN= 60mm (2´)",M,1.4,15.0
46.01.060,CDHU,O.02.000.069514,Solução limpadora para PVC,L,0.015,15.0
46.01.070,CDHU,B.01.000.010118,Encanador,H,0.9,15.0
46.01.070,CDHU,B.01.000.010119,Ajudante de encanador,H,0.9,15.0
46.01.070,CDHU,B.09.000.069513,Adesivo para tubos PVC,KG,0.017,15.0
46.01.070,CDHU,J.01.000.038040,"Lixa d´água, ref. Norton n° 80, Aquaflex ou equivalente",UN,0.1,15.0
46.01.070,CDHU,O.02.000.062507,"Tubo de PVC rígido soldável marrom, DN= 75mm (2 1/2´)",M,1.4,15.0
46.01.070,CDHU,O.02.000.069514,Solução limpadora para PVC,L,0.026,15.0
46.01.080,CDHU,B.01.000.010118,Encanador,H,1,15.0
46.01.080,CDHU,B.01.000.010119,Ajudante de encanador,H,1,15.0
46.01.080,CDHU,B.09.000.069513,Adesivo para tubos PVC,KG,0.02,15.0
46.01.080,CDHU,J.01.000.038040,"Lixa d´água, ref. Norton n° 80, Aquaflex ou equivalente",UN,0.11,15.0
46.01.080,CDHU,O.02.000.062508,"Tubo de PVC rígido soldável marrom, DN= 85mm (3´)",M,1.3,15.0
46.01.080,CDHU,O.02.000.069514,Solução limpadora para PVC,L,0.03,15.0
46.01.090,CDHU,B.01.000.010118,Encanador,H,1.1,15.0
46.01.090,CDHU,B.01.000.010119,Ajudante de encanador,H,1.1,15.0
46.01.090,CDHU,B.09.000.069513,Adesivo para tubos PVC,KG,0.305,15.0
46.01.090,CDHU,J.01.000.038040,"Lixa d´água, ref. Norton n° 80, Aquaflex ou equivalente",UN,0.12,15.0
46.01.090,CDHU,O.02.000.062509,"Tubo de PVC rígido soldável marrom, DN= 110mm (4´)",M,1.3,15.0
46.01.090,CDHU,O.02.000.069514,Solução limpadora para PVC,L,0.046,15.0
46.10.010,CDHU,B.01.000.010118,Encanador,H,0.33,15.0
46.10.010,CDHU,B.01.000.010119,Ajudante de encanador,H,0.33,15.0
46.10.010,CDHU,H.13.000.069501,Solda 50/50,KG,0.0021,15.0
46.10.010,CDHU,H.13.000.069502,Pasta para soldar,KG,0.0003,15.0
46.10.010,CDHU,O.08.000.063046,"Tubo de cobre classe A, DN= 15mm (1/2´)",M,1.8,15.0
46.10.020,CDHU,B.01.000.010118,Encanador,H,0.36,15.0
46.10.020,CDHU,B.01.000.010119,Ajudante de encanador,H,0.36,15.0
46.10.020,CDHU,H.13.000.069501,Solda 50/50,KG,0.0004,15.0
46.10.020,CDHU,H.13.000.069502,Pasta para soldar,KG,0.0005,15.0
46.10.020,CDHU,O.08.000.063047,"Tubo de cobre classe A, DN= 22mm (3/4´)",M,1.7,15.0
46.10.030,CDHU,B.01.000.010118,Encanador,H,0.45,15.0
46.10.030,CDHU,B.01.000.010119,Ajudante de encanador,H,0.45,15.0
46.10.030,CDHU,H.13.000.069501,Solda 50/50,KG,0.0005,15.0
46.10.030,CDHU,H.13.000.069502,Pasta para soldar,KG,0.0006,15.0
46.10.030,CDHU,O.08.000.063048,"Tubo de cobre classe A, DN= 28mm (1´)",M,1.6,15.0
46.10.040,CDHU,B.01.000.010118,Encanador,H,0.51,15.0
46.10.040,CDHU,B.01.000.010119,Ajudante de encanador,H,0.51,15.0
46.10.040,CDHU,H.13.000.069501,Solda 50/50,KG,0.0006,15.0
46.10.040,CDHU,H.13.000.069502,Pasta para soldar,KG,0.0008,15.0
46.10.040,CDHU,O.08.000.063040,"Tubo de cobre classe A, DN= 35mm (1 1/4´)",M,1.6,15.0
46.10.050,CDHU,B.01.000.010118,Encanador,H,0.51,15.0
46.10.050,CDHU,B.01.000.010119,Ajudante de encanador,H,0.51,15.0
46.10.050,CDHU,H.13.000.069501,Solda 50/50,KG,0.0013,15.0
46.10.050,CDHU,H.13.000.069502,Pasta para soldar,KG,0.0016,15.0
46.10.050,CDHU,O.08.000.063041,"Tubo de cobre classe A, DN= 42mm (1 1/2´)",M,1.5,15.0
46.10.060,CDHU,B.01.000.010118,Encanador,H,0.69,15.0
46.10.060,CDHU,B.01.000.010119,Ajudante de encanador,H,0.69,15.0
46.10.060,CDHU,H.13.000.069501,Solda 50/50,KG,0.0018,15.0
46.10.060,CDHU,H.13.000.069502,Pasta para soldar,KG,0.0023,15.0
46.10.060,CDHU,O.08.000.063042,"Tubo de cobre classe A, DN= 54mm (2´)",M,1.5,15.0
46.21.012,CDHU,B.01.000.010118,Encanador,H,1.4,15.0
46.21.012,CDHU,B.01.000.010119,Ajudante de encanador,H,1.4,15.0
46.21.012,CDHU,B.07.000.069552,Fita teflon de 18 mm,M,0.798,15.0
46.21.012,CDHU,O.04.000.021129,Tubo de aço carbono preto sem costura SCH-40 DN= 1´,M,1.6,15.0
46.21.036,CDHU,B.01.000.010118,Encanador,H,1.6,15.0
46.21.036,CDHU,B.01.000.010119,Ajudante de encanador,H,1.6,15.0
46.21.036,CDHU,B.07.000.069552,Fita teflon de 18 mm,M,0.997,15.0
46.21.036,CDHU,O.04.000.021128,Tubo de aço carbono preto sem costura SCH 40 DN= 1 1/4´,M,1.4,15.0
46.21.040,CDHU,B.01.000.010118,Encanador,H,1.6,15.0
46.21.040,CDHU,B.01.000.010119,Ajudante de encanador,H,1.6,15.0
46.21.040,CDHU,B.07.000.069552,Fita teflon de 18 mm,M,1.1963,15.0
46.21.040,CDHU,O.04.000.021105,Tubo em aço carbono preto sem costura SCH 40 DN= 1 1/2´,M,1.4,15.0
46.21.046,CDHU,B.01.000.010118,Encanador,H,1.8,15.0
46.21.046,CDHU,B.01.000.010119,Ajudante de encanador,H,1.8,15.0
46.21.046,CDHU,B.07.000.069552,Fita teflon de 18 mm,M,1.5951,15.0
46.21.046,CDHU,O.04.000.021127,Tubo de aço carbono preto sem costura SCH 40 DN= 2´,M,1.4,15.0
46.21.056,CDHU,B.01.000.010118,Encanador,H,2,15.0
46.21.056,CDHU,B.01.000.010119,Ajudante de encanador,H,2,15.0
46.21.056,CDHU,B.07.000.069552,Fita teflon de 18 mm,M,1.9939,15.0
46.21.056,CDHU,O.04.000.021106,Tubo de aço carbono preto sem costura SCH 40 DN= 2 1/2´,M,1.4,15.0
46.21.060,CDHU,B.01.000.010118,Encanador,H,2.25,15.0
46.21.060,CDHU,B.01.000.010119,Ajudante de encanador,H,2.25,15.0
46.21.060,CDHU,B.07.000.069552,Fita teflon de 18 mm,M,2.3927,15.0
46.21.060,CDHU,O.04.000.021101,"Tubo de aço carbono preto sem costura, SCH 40 DN= 3´",M,1.3,15.0
46.21.080,CDHU,B.01.000.010118,Encanador,H,2.5,15.0
46.21.080,CDHU,B.01.000.010119,Ajudante de encanador,H,2.5,15.0
46.21.080,CDHU,B.07.000.069552,Fita teflon de 18 mm,M,3.1902,15.0
46.21.080,CDHU,O.04.000.021107,Tubo de aço carbono preto sem costura SCH 40 DN= 4´,M,1.3,15.0
46.21.090,CDHU,B.01.000.010118,Encanador,H,2.65,15.0
46.21.090,CDHU,B.01.000.010119,Ajudante de encanador,H,2.65,15.0
46.21.090,CDHU,B.07.000.069552,Fita teflon de 18 mm,M,3.25,15.0
46.21.090,CDHU,O.04.000.021126,Tubo de aço carbono preto sem costura SCH 40 DN= 5´,M,1.3,15.0
46.21.100,CDHU,B.01.000.010118,Encanador,H,2.75,15.0
46.21.100,CDHU,B.01.000.010119,Ajudante de encanador,H,2.75,15.0
46.21.100,CDHU,B.07.000.069552,Fita teflon de 18 mm,M,3.32,15.0
46.21.100,CDHU,O.04.000.020472,"Tubo em aço carbono preto sem costura, SCH 40 DN= 6´",M,1.3,15.0
46.21.110,CDHU,B.01.000.010118,Encanador,H,3,15.0
46.21.110,CDHU,B.01.000.010119,Ajudante de encanador,H,3,15.0
46.21.110,CDHU,B.07.000.069552,Fita teflon de 18 mm,M,6.3805,15.0
46.21.110,CDHU,O.04.000.021102,"Tubo de aço carbono preto sem costura, SCH 40 DN= 8´",M,1.3,15.0
46.21.150,CDHU,B.01.000.010118,Encanador,H,3.5,15.0
46.21.150,CDHU,B.01.000.010119,Ajudante de encanador,H,3.5,15.0
46.21.150,CDHU,B.07.000.069552,Fita teflon de 18 mm,M,9.57,15.0
46.21.150,CDHU,O.04.000.021309,"Tubo de aço carbono preto com costura, SCH 40 DN= 12´",M,1.1,15.0
46.32.004,CDHU,B.01.000.010118,Encanador,H,0.36,15.0
46.32.004,CDHU,B.01.000.010119,Ajudante de encanador,H,0.36,15.0
46.32.004,CDHU,H.13.000.069501,Solda 50/50,KG,0.0004,15.0
46.32.004,CDHU,H.13.000.069502,Pasta para soldar,KG,0.0005,15.0
46.32.004,CDHU,O.08.000.063013,"Tubo de cobre sem costura, rígido, espessura 1/16"", diâmetro 3/4"" (0,776 kg/m)",M,1.4,15.0
46.32.006,CDHU,B.01.000.010118,Encanador,H,0.36,15.0
46.32.006,CDHU,B.01.000.010119,Ajudante de encanador,H,0.36,15.0
46.32.006,CDHU,H.13.000.069501,Solda 50/50,KG,0.0004,15.0
46.32.006,CDHU,H.13.000.069502,Pasta para soldar,KG,0.0005,15.0
46.32.006,CDHU,O.08.000.063015,"Tubo de cobre sem costura, rígido, espessura 1/16"", diâmetro 1"" (1,060 kg/m)",M,1.4,15.0
46.32.008,CDHU,B.01.000.010118,Encanador,H,0.36,15.0
46.32.008,CDHU,B.01.000.010119,Ajudante de encanador,H,0.36,15.0
46.32.008,CDHU,H.13.000.069501,Solda 50/50,KG,0.0004,15.0
46.32.008,CDHU,H.13.000.069502,Pasta para soldar,KG,0.0005,15.0
46.32.008,CDHU,O.08.000.063017,"Tubo de cobre sem costura, rígido, espessura 1/16"", diâmetro 1 1/4"" (1,340 kg/m)",M,1.4,15.0
46.32.010,CDHU,B.01.000.010118,Encanador,H,0.36,15.0
46.32.010,CDHU,B.01.000.010119,Ajudante de encanador,H,0.36,15.0
46.32.010,CDHU,H.13.000.069501,Solda 50/50,KG,0.0004,15.0
46.32.010,CDHU,H.13.000.069502,Pasta para soldar,KG,0.0005,15.0
